area_type,location,size,total_sqft,bath,balcony,price
2,727,14,600.0,2.0,1.0,72.0
2,62,28,1200.0,7.0,3.0,250.0
1,557,13,850.0,2.0,1.0,25.4
1,990,13,935.0,2.0,2.0,39.0
2,1174,22,1200.0,5.0,1.0,235.0
1,384,0,654.0,1.0,1.0,49.0
0,402,16,1650.0,3.0,1.0,180.0
2,397,17,5656.0,5.0,0.0,499.0
1,1227,13,1300.0,2.0,1.0,33.0
1,638,13,950.0,2.0,1.0,60.0
1,1079,16,1250.0,3.0,2.0,54.0
1,390,13,1072.0,2.0,1.0,42.87
1,131,16,1425.0,2.0,2.0,65.0
0,1179,13,1165.0,1.0,0.0,42.09
1,675,16,1390.0,2.0,2.0,69.49
0,641,16,1510.0,3.0,2.0,78.0
1,1148,13,1305.0,2.0,2.0,90.0
2,1216,24,1200.0,6.0,2.0,170.0
0,703,13,866.0,2.0,2.0,32.0
1,549,13,1231.0,2.0,1.0,84.5
1,1091,16,1360.0,2.0,3.0,45.0
1,1267,16,2500.0,3.0,3.0,138.0
1,1252,13,1140.0,2.0,3.0,55.0
1,664,0,525.0,1.0,1.0,30.0
1,1252,13,1295.0,2.0,1.0,64.5
1,535,13,1020.0,2.0,2.0,45.75
1,895,18,3504.0,4.0,1.5843757375501535,262.0
2,1078,14,1200.0,1.0,0.0,50.0
1,1216,13,1100.0,2.0,1.0,41.0
2,216,19,4723.0,4.0,3.0,500.0
1,715,13,820.0,2.0,2.0,37.0
2,1038,19,3508.0,4.0,1.0,386.0
2,1209,19,3700.0,4.0,2.0,400.0
1,641,13,1354.0,2.0,2.0,70.0
1,223,18,2453.0,3.0,2.0,250.0
1,443,13,1154.0,2.0,1.0,51.8
1,72,16,1680.0,2.0,3.0,92.0
1,422,13,1205.0,2.0,2.0,60.0
0,972,16,1400.0,2.0,2.0,86.0
2,405,16,1625.0,3.0,1.0,150.0
0,417,17,1500.0,3.0,1.0,73.0
1,216,16,1520.0,2.0,3.0,80.0
0,52,13,1300.0,3.0,1.0,65.0
1,788,13,1150.0,2.0,2.0,47.0
1,635,16,1762.0,3.0,3.0,109.0
1,278,13,1153.0,2.0,2.0,58.0
1,1261,18,2650.0,4.0,1.0,223.0
1,1091,16,1350.0,2.0,2.0,47.0
1,264,13,950.0,2.0,2.0,56.0
1,584,16,3295.0,3.0,3.0,310.0
1,344,16,1515.0,3.0,3.0,80.5
1,876,13,1100.0,2.0,2.0,30.0
1,284,13,1250.0,2.0,2.0,65.0
0,489,14,1200.0,2.0,0.0,120.0
1,62,25,2500.0,8.0,3.0,95.0
2,542,19,1200.0,4.0,2.0,100.0
1,1261,16,1355.0,2.0,2.0,51.5
1,401,16,1115.0,3.0,1.0,39.14
1,74,16,1275.0,3.0,2.0,45.0
1,907,16,2051.0,3.0,2.0,170.0
1,177,16,1470.0,2.0,2.0,99.0
1,1080,16,1550.0,2.0,3.0,70.0
0,216,16,1270.0,2.0,1.0,73.0
1,252,18,2119.0,4.0,2.0,111.0
1,514,16,1600.0,3.0,3.0,170.0
1,722,16,1320.0,2.0,2.0,50.0
1,464,16,2505.0,3.0,1.5843757375501535,165.0
1,1146,16,1410.0,2.0,1.0,54.0
1,1252,13,1200.0,2.0,3.0,70.0
1,310,16,1705.0,2.0,1.0,86.96
1,417,13,995.0,2.0,1.0,48.0
0,534,13,1081.0,2.0,1.0,52.0
1,918,13,1194.0,2.0,2.0,46.0
1,1093,0,605.0,1.0,1.0,30.24
0,1261,0,567.0,1.0,1.0,25.0
1,976,13,1718.0,3.0,2.0,275.0
1,205,16,1410.5,2.0,0.0,70.385
2,43,17,600.0,5.0,1.0,135.0
1,474,16,1715.0,3.0,2.0,105.0
2,384,19,3206.0,5.0,1.5843757375501535,270.0
2,731,19,1500.0,4.0,1.5843757375501535,235.0
1,216,16,1846.0,3.0,2.0,120.0
2,343,17,600.0,3.0,1.0,90.0
1,1252,13,1015.0,2.0,3.0,56.0
2,399,19,4350.0,8.0,1.5843757375501535,2600.0
1,1148,13,1100.0,2.0,1.0,36.0
1,1148,16,1965.0,4.0,2.0,125.0
1,839,13,1021.0,2.0,2.0,45.9
1,506,13,1230.0,2.0,1.0,67.65
1,1179,13,1260.0,2.0,2.0,55.0
2,563,19,2400.0,4.0,1.0,700.0
1,757,16,1894.0,4.0,1.0,114.0
2,43,24,1500.0,4.0,2.0,233.0
1,584,16,1950.0,3.0,2.0,131.0
1,1049,13,1231.0,2.0,3.0,66.0
1,773,13,1236.0,2.0,1.0,58.0
0,948,18,1800.0,3.0,0.0,120.0
1,619,16,1650.0,3.0,2.0,135.0
2,696,22,750.0,3.0,1.0,88.0
1,231,16,1443.0,2.0,2.0,70.0
2,990,19,886.0,4.0,2.0,120.0
1,1250,13,925.0,2.0,1.0,68.0
1,304,16,1305.0,3.0,1.0,33.28
1,103,13,1190.0,2.0,2.0,46.41
1,1179,13,1284.0,2.0,2.0,53.36
2,766,19,350.0,3.0,1.0,45.0
2,910,17,875.0,3.0,1.0,115.0
0,326,13,1325.0,2.0,1.0,59.0
2,1052,24,2400.0,5.0,2.0,750.0
1,722,13,1183.0,2.0,1.0,79.54
0,985,16,1750.0,3.0,2.0,100.0
1,852,18,16335.0,4.0,2.0,149.0
1,389,0,747.0,1.0,2.0,27.0
1,417,13,1342.0,2.0,1.0,90.0
1,826,13,1113.0,2.0,1.0,52.0
1,369,16,1738.0,3.0,2.0,110.0
1,277,13,1206.0,2.0,1.5843757375501535,90.0
1,513,18,2790.0,4.0,3.0,198.0
1,513,13,1162.0,2.0,1.0,59.0
1,918,13,1194.0,2.0,2.0,46.0
0,1039,16,1857.0,4.0,3.0,155.0
0,677,24,3500.0,6.0,1.5843757375501535,115.0
1,976,13,1763.0,3.0,2.0,240.0
1,1179,13,1150.0,2.0,1.0,45.99
2,713,19,2400.0,5.0,3.0,550.0
1,326,13,1290.0,2.0,2.0,72.0
0,1159,18,3408.0,5.0,1.5843757375501535,145.0
0,489,14,900.0,2.0,1.0,145.0
0,1033,13,1150.0,2.0,0.0,70.0
2,194,17,1040.0,2.0,1.0,109.0
1,1267,13,1160.0,2.0,2.0,64.08
1,1095,13,900.0,2.0,2.0,27.0
2,1039,19,1750.0,3.0,1.0,185.0
0,417,16,1320.0,2.0,1.0,38.12
1,757,18,2240.0,4.0,2.0,160.0
1,422,13,891.0,2.0,1.0,26.0
2,1171,22,1000.0,4.0,3.0,80.0
1,110,16,1852.0,3.0,2.0,125.0
1,304,16,1323.0,2.0,1.0,42.0
1,1242,13,1404.0,2.0,1.0,67.5
0,382,13,1370.0,2.0,2.0,60.0
1,1179,16,1385.0,2.0,2.0,48.48
1,461,13,1129.0,2.0,1.0,50.0
1,775,16,1876.0,3.0,1.0,150.0
1,276,16,1720.0,3.0,1.0,95.0
2,590,19,1200.0,4.0,1.0,80.0
1,837,13,1175.0,2.0,2.0,86.68
1,855,0,500.0,1.0,2.0,51.0
2,359,22,1200.0,5.0,2.0,85.0
0,419,0,1200.0,1.0,0.0,295.0
1,536,16,1893.0,3.0,2.0,130.0
1,1252,16,1430.0,3.0,2.0,52.0
0,475,13,850.0,2.0,2.0,45.0
1,292,13,1392.0,2.0,1.0,110.0
1,664,16,1938.0,3.0,3.0,105.0
1,311,13,1020.0,2.0,2.0,52.0
2,1277,17,2400.0,2.0,1.0,360.0
1,489,16,1832.0,3.0,2.0,160.0
1,708,16,1423.0,2.0,2.0,85.0
1,584,13,1432.0,2.0,1.0,85.0
2,37,19,1350.0,4.0,3.0,235.0
2,175,28,1500.0,6.0,0.0,270.0
1,292,16,1480.0,3.0,2.0,65.0
1,664,16,1843.0,3.0,2.0,96.2
2,758,17,760.0,4.0,2.0,95.0
1,549,16,1916.0,2.0,1.0,150.0
1,518,13,1255.0,2.0,1.0,55.5
1,1264,13,1160.0,2.0,2.0,44.08
1,896,13,2640.0,2.0,1.0,170.0
1,269,13,1160.0,2.0,3.0,53.0
0,745,13,1200.0,2.0,1.0,80.0
1,72,13,1100.0,2.0,1.0,44.0
2,987,16,1500.0,3.0,3.0,100.0
1,419,16,1336.0,2.0,3.0,50.35
0,336,13,1065.0,2.0,1.0,46.0
1,513,13,1294.0,2.0,1.0,115.0
1,964,16,1550.0,3.0,2.0,68.5
1,1252,13,1216.0,2.0,1.0,75.0
1,214,13,1005.0,2.0,2.0,40.0
1,72,16,1430.0,2.0,1.0,102.0
1,428,18,4100.0,4.0,3.0,660.0
1,530,16,1660.0,3.0,2.0,125.0
1,1148,16,1430.0,2.0,3.0,56.0
1,522,16,1470.0,2.0,1.0,75.0
1,589,13,1045.0,2.0,1.0,76.77
1,513,18,4225.0,6.0,0.0,359.0
0,129,13,950.0,2.0,0.0,30.0
1,396,16,1382.0,3.0,1.0,65.0
1,175,13,930.0,2.0,2.0,46.0
1,1039,16,1660.0,2.0,2.0,116.0
1,1224,13,1290.0,2.0,2.0,71.95
0,1252,16,1010.0,2.0,1.0,45.0
0,277,18,3050.0,4.0,1.5843757375501535,130.0
1,382,13,1200.0,2.0,2.0,71.0
0,47,16,1650.0,3.0,2.0,140.0
1,278,16,1636.0,3.0,2.0,88.0
1,976,16,2367.0,3.0,2.0,320.0
1,278,13,1153.0,2.0,2.0,56.55
1,515,16,2087.01,4.0,2.0,160.0
1,737,13,1200.0,2.0,1.0,47.0
1,494,16,1844.0,3.0,1.0,89.0
1,536,16,1559.6266939129125,3.0,1.0,110.0
1,232,13,1215.0,2.0,1.0,43.75
1,1039,13,1194.0,2.0,1.0,57.0
0,312,13,1220.0,2.0,2.0,52.0
0,25,18,3150.0,4.0,2.0,150.0
1,664,0,525.0,1.0,1.0,26.0
1,270,13,955.0,2.0,1.0,37.97
0,636,22,2000.0,5.0,1.5843757375501535,75.0
1,772,13,884.0,2.0,1.0,48.0
1,675,13,1250.0,2.0,1.0,68.75
1,271,13,7000.0,2.0,1.0,135.0
2,382,17,2400.0,4.0,2.0,300.0
1,509,18,2990.0,4.0,1.0,225.0
1,236,13,1195.0,2.0,1.0,52.0
1,1024,0,2559.0,1.0,1.0,55.0
0,231,13,1200.0,2.0,1.0,33.0
1,1039,13,984.0,2.0,1.0,45.75
1,270,13,1089.0,2.0,1.0,40.0
1,522,13,1165.0,2.0,1.0,52.0
1,304,0,410.0,1.0,1.0,10.0
1,518,16,1482.0,3.0,1.0,110.0
0,990,14,1200.0,2.0,1.0,68.0
1,658,16,1938.0,3.0,3.0,113.0
1,535,16,1166.0,2.0,2.0,34.97
1,326,16,1275.0,2.0,2.0,55.46
1,822,13,1140.0,2.0,2.0,43.0
2,515,19,3734.0,5.0,1.0,430.0
1,1146,0,720.0,1.0,2.0,28.0
2,848,17,1200.0,3.0,2.0,228.0
0,1004,13,1100.0,2.0,1.0,90.0
1,1053,13,1162.0,2.0,2.0,98.77
0,990,1,540.0,1.0,0.0,35.0
1,964,16,1550.0,2.0,2.0,73.5
2,948,17,1300.0,3.0,1.5843757375501535,145.0
2,1174,22,1200.0,5.0,1.0,130.0
1,314,13,1220.0,2.0,2.0,60.0
1,396,13,964.0,2.0,1.0,62.0
0,418,16,1500.0,3.0,2.0,50.0
1,1039,16,1347.0,2.0,1.0,44.0
1,577,18,5000.0,5.0,1.5843757375501535,250.0
0,216,19,3000.0,4.0,2.0,140.0
1,215,13,1120.0,2.0,1.0,42.5
1,740,0,600.0,1.0,1.0,22.8
1,1252,16,2321.0,4.0,1.0,157.0
1,246,0,540.0,1.0,2.0,24.0
0,513,13,1150.0,2.0,1.0,57.0
0,1093,16,1484.0,3.0,1.0,75.0
1,987,16,1680.0,2.0,1.5843757375501535,68.0
1,281,13,620.0,2.0,1.0,23.0
1,380,16,1650.0,3.0,2.0,78.0
1,338,16,1250.0,3.0,2.0,44.0
1,503,16,2072.0,3.0,2.0,108.0
1,1039,13,1105.0,2.0,2.0,40.0
1,1216,13,1200.0,2.0,2.0,60.5
0,727,26,3100.0,7.0,3.0,145.0
2,1252,19,4007.0,4.0,3.0,530.0
1,417,13,550.0,2.0,1.0,16.0
1,194,16,1340.0,2.0,2.0,53.6
1,976,16,2409.0,3.0,3.0,395.0
1,506,13,1194.0,2.0,2.0,46.0
1,1242,13,1246.0,2.0,1.0,65.0
0,895,13,1055.0,2.0,3.0,75.0
1,536,16,1541.0,3.0,1.0,69.61
0,509,13,1370.0,2.0,2.0,88.0
1,1252,13,1224.0,2.0,2.0,75.0
2,690,19,650.0,2.0,1.0,58.0
0,650,13,883.0,2.0,1.0,39.0
1,1267,16,1676.0,3.0,1.5843757375501535,92.13
0,1076,13,1154.0,2.0,1.0,57.0
1,664,16,1610.0,3.0,3.0,78.5
1,373,13,1057.0,2.0,1.0,42.0
1,972,13,1157.0,2.0,1.0,65.0
2,389,19,1200.0,4.0,1.0,85.0
2,359,26,1500.0,7.0,3.0,130.0
1,482,13,980.0,2.0,3.0,35.0
1,1039,13,1140.0,2.0,1.0,40.0
1,972,13,1206.0,2.0,1.0,40.7
0,419,0,575.0,1.0,1.0,16.75
1,713,16,1600.0,3.0,1.0,170.0
2,31,19,2400.0,4.0,1.0,500.0
1,533,16,1300.0,2.0,2.0,52.0
1,1169,16,1270.0,2.0,1.0,35.56
1,417,13,1128.0,2.0,1.0,63.5
1,422,0,640.0,1.0,1.0,45.0
1,58,16,2400.0,3.0,2.0,185.0
2,1138,17,1200.0,2.0,0.0,66.0
1,658,13,1090.0,2.0,2.0,38.15
1,417,0,589.0,1.0,1.0,29.0
1,417,13,1125.0,2.0,1.0,28.13
1,707,13,1140.0,2.0,2.0,50.66
2,1039,19,3150.0,4.0,2.0,500.0
1,731,13,1315.0,2.0,3.0,74.0
2,262,14,1559.6266939129125,2.0,2.0,150.0
1,236,16,1435.0,2.0,2.0,115.0
1,506,13,1092.0,2.0,2.0,44.0
1,635,13,1314.0,2.0,3.0,80.0
1,713,13,1260.0,2.0,1.0,100.0
2,1105,26,1875.0,5.0,1.0,192.0
1,848,13,1080.0,2.0,1.0,49.0
0,851,28,4000.0,8.0,3.0,160.0
1,837,16,1082.0,2.0,1.0,45.0
1,584,16,1150.0,3.0,2.0,65.0
1,522,13,1052.0,2.0,1.0,34.72
1,1261,13,1045.0,2.0,1.0,45.0
0,703,16,1442.0,3.0,2.0,80.0
1,637,16,1500.0,2.0,2.0,75.0
1,805,13,497.0,1.0,1.0,20.0
1,518,13,1255.0,2.0,1.0,53.57
1,1187,16,1432.0,3.0,2.0,79.0
0,731,17,2100.0,3.0,2.0,150.0
0,522,13,1450.0,2.0,2.0,80.0
1,1039,13,1346.0,2.0,1.0,69.61
1,727,13,1200.0,2.0,2.0,29.0
1,419,16,925.0,2.0,1.0,49.82
1,360,13,1160.0,2.0,2.0,49.0
1,757,16,1768.0,3.0,3.0,81.31
1,716,13,1094.0,2.0,2.0,54.0
1,1056,16,1500.0,3.0,3.0,90.0
0,478,16,1745.0,3.0,2.0,130.0
0,269,26,2875.0,7.0,1.5843757375501535,85.0
1,280,18,3500.0,3.0,3.0,425.0
1,1093,16,1550.0,3.0,1.0,50.0
1,986,18,2340.0,5.0,1.0,160.0
1,1252,16,1655.0,3.0,2.0,113.0
1,230,16,2024.0,3.0,2.0,103.0
0,1077,19,3100.0,5.0,0.0,425.0
1,589,16,1575.0,4.0,3.0,100.0
1,559,16,1920.0,3.0,2.0,130.0
0,1039,19,6200.0,4.0,2.0,744.0
1,650,16,1082.0,2.0,1.0,55.0
1,175,16,1265.0,2.0,3.0,55.0
1,692,16,1100.0,2.0,2.0,45.0
2,803,14,1160.0,2.0,1.0,65.0
1,1242,13,1246.0,2.0,1.0,67.4
1,536,0,615.0,1.0,1.0,43.08
1,72,13,1128.0,2.0,1.0,60.0
1,1167,13,1260.0,2.0,1.0,55.0
1,236,16,1830.0,3.0,3.0,89.89
1,1038,16,1525.0,2.0,2.0,68.0
1,1261,0,602.0,2.0,1.0,30.0
0,727,26,3000.0,4.0,2.0,400.0
1,515,16,1835.0,3.0,3.0,89.0
0,664,16,1250.0,3.0,3.0,62.6
2,1112,19,1200.0,4.0,1.0,110.0
1,833,16,1855.0,3.0,3.0,96.0
1,664,16,1450.0,3.0,3.0,60.91
1,1039,16,2089.0,3.0,2.0,148.0
1,506,16,1464.0,3.0,2.0,56.0
2,205,19,4800.0,3.0,2.0,200.0
0,232,13,1200.0,2.0,2.0,44.73
1,1038,13,1095.0,2.0,1.0,45.0
2,110,17,2900.0,3.0,2.0,297.0
1,175,16,2500.0,3.0,2.0,345.0
0,716,16,1170.0,3.0,2.0,80.0
1,67,13,1280.0,2.0,1.0,88.0
1,976,13,1224.0,2.0,0.0,105.0
0,1148,16,1694.0,3.0,1.0,125.0
1,417,13,825.0,2.0,1.0,30.0
1,1039,16,1612.0,3.0,1.0,98.38
1,304,13,985.0,2.0,1.0,25.12
1,833,13,1175.0,2.0,2.0,75.0
2,1123,1,600.0,1.0,0.0,24.0
0,1252,16,1740.0,3.0,3.0,85.0
1,297,16,1770.0,3.0,2.0,99.0
2,486,28,1000.0,7.0,3.0,260.0
1,533,13,1090.0,2.0,1.0,46.0
2,1194,24,2295.0,3.0,0.0,650.0
0,1252,22,4144.0,5.0,1.0,331.0
1,610,16,1800.0,3.0,1.0,130.0
1,606,16,1221.0,3.0,3.0,65.0
1,74,13,1046.0,2.0,1.0,48.0
1,1179,16,1290.0,2.0,3.0,56.12
0,419,13,1065.0,2.0,1.0,30.76
1,110,16,1850.0,4.0,2.0,121.0
1,230,13,1097.0,2.0,1.0,49.0
1,641,13,1200.0,3.0,2.0,70.0
1,1190,16,2160.0,3.0,2.0,170.0
1,126,13,1140.0,2.0,2.0,52.0
1,1153,13,1297.0,2.0,2.0,98.0
1,907,13,1150.0,2.0,0.0,50.0
1,735,13,1375.0,2.0,1.0,45.0
1,181,13,1245.0,2.0,2.0,58.0
1,1194,18,4750.0,6.0,1.0,948.0
0,848,19,1800.0,3.0,0.0,180.0
1,277,16,1594.0,3.0,2.0,140.0
2,1138,17,1200.0,2.0,0.0,66.0
1,304,0,645.0,1.0,1.0,16.45
1,664,13,700.0,2.0,2.0,36.0
0,976,22,2500.0,4.0,0.0,650.0
0,972,13,1000.0,2.0,0.0,50.0
2,1252,24,4000.0,5.0,1.0,540.0
1,232,13,1160.0,2.0,2.0,42.0
2,1170,24,1200.0,6.0,0.0,85.0
2,889,22,600.0,3.0,0.0,140.0
1,464,16,1570.0,2.0,2.0,95.0
1,1039,13,1290.0,2.0,2.0,88.0
1,722,13,1200.0,2.0,1.0,44.4
1,751,16,2777.29,5.0,2.0,649.0
1,1064,16,2250.0,3.0,0.0,180.0
0,362,13,1270.0,2.0,1.5843757375501535,172.0
1,100,13,1145.0,2.0,2.0,44.0
1,319,16,1320.0,2.0,2.0,46.0
0,419,13,1065.0,2.0,1.0,30.75
0,1252,16,1650.0,3.0,2.0,48.0
1,1039,13,1371.0,2.0,1.0,86.0
0,394,22,2700.0,5.0,2.0,150.0
1,417,16,1575.0,3.0,1.0,94.5
1,1261,13,1362.0,2.0,2.0,66.0
0,245,22,3210.0,2.6926096474673513,1.5843757375501535,353.0
1,506,16,1255.0,3.0,1.0,90.0
1,1252,13,925.0,2.0,1.0,35.0
1,422,13,1088.0,2.0,1.0,30.46
1,1261,13,1234.0,2.0,2.0,80.0
1,1039,16,2140.0,3.0,2.0,139.0
1,1159,16,1584.0,3.0,2.0,101.0
1,1252,13,1175.0,2.0,2.0,50.0
1,1041,16,1555.0,3.0,3.0,52.0
1,304,0,645.0,1.0,1.0,16.45
1,382,16,1585.0,2.0,2.0,79.0
1,641,13,1354.0,2.0,2.0,71.0
1,771,13,1165.0,2.0,2.0,45.0
0,727,17,1200.0,3.0,1.0,75.0
1,513,16,1740.0,2.0,1.0,137.0
2,513,30,1200.0,9.0,1.5843757375501535,185.0
1,964,13,985.0,2.0,1.0,50.17
2,304,14,1200.0,2.0,1.0,36.0
2,677,17,600.0,4.0,2.0,70.0
1,409,16,1340.0,2.0,2.0,47.0
1,232,16,1583.0,3.0,1.0,95.23
2,239,19,1200.0,5.0,1.5843757375501535,325.0
2,225,14,1200.0,1.0,1.0,180.0
1,216,13,1122.5,2.0,0.0,61.74
1,1148,16,1573.0,3.0,2.0,100.0
1,292,13,1227.0,2.0,2.0,42.88
1,1265,13,1210.0,2.0,1.0,60.0
1,223,16,1650.0,3.0,3.0,125.0
2,326,22,1000.0,4.0,2.0,300.0
1,972,16,1485.0,2.0,2.0,63.0
1,506,16,1735.0,3.0,2.0,97.0
1,514,16,1730.0,3.0,2.0,175.0
1,1048,16,1684.0,3.0,2.0,86.0
1,1027,16,1686.0,3.0,3.0,77.0
1,259,16,1654.0,3.0,3.0,82.0
0,474,16,1600.0,3.0,3.0,105.0
0,626,13,1100.0,2.0,1.0,39.9
1,216,16,1655.0,3.0,3.0,95.0
1,518,16,1830.0,3.0,3.0,121.0
1,513,16,1430.0,3.0,1.0,85.0
1,612,16,1989.0,4.0,3.0,155.0
1,1039,13,1044.0,2.0,2.0,55.0
1,194,16,1426.0,3.0,2.0,85.0
1,336,13,1115.0,2.0,2.0,50.0
1,1261,13,1000.0,2.0,1.0,29.0
2,675,14,754.0,2.0,0.0,69.99
0,419,13,1140.0,2.0,1.0,33.06
1,702,13,900.0,2.0,1.0,35.0
0,481,13,1200.0,2.0,3.0,50.0
0,786,0,580.0,1.0,1.0,45.0
2,1138,17,1200.0,2.0,0.0,66.0
1,832,13,1030.0,2.0,1.0,50.36
1,713,16,1910.0,4.0,3.0,150.0
1,776,16,1950.0,3.0,3.0,132.0
1,731,16,1724.0,3.0,1.0,125.0
2,709,17,1200.0,2.0,2.0,130.0
2,976,14,1314.0,2.0,0.0,225.0
0,716,13,1400.0,2.0,2.0,65.0
1,637,16,1400.0,2.0,2.0,68.0
1,549,13,1115.0,2.0,2.0,44.6
0,249,13,1300.0,2.0,2.0,55.86
0,143,19,2400.0,4.0,1.0,150.0
1,664,13,1332.0,2.0,1.0,108.0
1,86,13,1000.0,2.0,1.0,41.0
2,1252,17,1200.0,3.0,2.0,67.75
0,1252,18,2444.0,4.0,1.5843757375501535,145.0
1,417,13,1070.0,2.0,1.0,48.0
1,1039,16,1600.0,3.0,1.0,85.0
1,799,13,1196.0,2.0,2.0,57.95
1,417,13,1025.0,2.0,1.0,54.0
1,336,16,1220.0,3.0,2.0,56.0
1,1039,16,2180.0,4.0,3.0,180.0
1,582,16,1600.0,3.0,2.0,102.0
0,1252,13,1270.0,2.0,1.0,110.0
0,1061,16,3290.0,4.0,1.5843757375501535,460.0
1,584,16,1932.47,3.0,2.0,183.0
1,589,16,2086.0,3.0,2.0,160.0
1,896,13,1165.0,2.0,1.0,51.42
1,799,16,1310.0,3.0,1.0,63.25
1,976,13,1440.0,2.0,2.0,165.0
1,422,16,1900.0,3.0,2.0,85.0
0,304,13,740.0,1.0,1.0,22.0
1,1267,16,2503.0,3.0,3.0,138.0
1,62,13,1075.0,2.0,2.0,60.0
1,236,13,1260.0,2.0,2.0,83.5
1,1261,16,1282.0,2.0,1.0,48.72
0,1168,19,1100.0,2.0,1.0,60.0
1,474,16,1717.0,3.0,3.0,125.0
1,309,13,1088.0,2.0,2.0,46.0
1,972,16,1335.0,2.0,1.0,56.0
1,1216,13,1200.0,2.0,1.0,42.0
1,443,16,1325.0,2.0,2.0,60.0
1,575,13,1157.0,2.0,1.0,73.0
1,626,18,2283.0,2.6926096474673513,1.5843757375501535,121.0
1,1025,13,1200.0,2.0,1.0,54.0
1,908,16,1510.0,2.0,2.0,65.0
1,269,13,1050.0,2.0,2.0,54.0
1,322,13,1200.0,2.0,2.0,45.0
1,267,16,1516.0,3.0,1.0,147.0
2,563,24,2400.0,6.0,2.0,475.0
1,306,13,1050.0,2.0,1.0,44.41
2,515,14,1000.0,2.0,0.0,66.0
1,77,13,1050.0,2.0,2.0,35.0
2,575,19,600.0,5.0,1.5843757375501535,110.0
1,169,13,1194.0,2.0,1.0,65.0
2,121,19,600.0,3.0,2.0,62.0
1,535,13,1210.0,2.0,3.0,69.0
1,1252,16,1660.0,3.0,1.0,110.0
1,786,13,1410.0,2.0,3.0,125.0
1,422,13,1305.0,2.0,1.0,67.0
0,681,23,1800.0,6.0,2.0,101.0
0,216,13,1206.0,2.0,3.0,53.0
1,650,13,883.0,2.0,1.0,49.0
1,216,13,1150.0,2.0,2.0,55.0
2,376,13,1100.0,2.0,1.5843757375501535,65.0
1,202,13,1245.0,2.0,1.0,125.0
0,346,16,1850.0,3.0,3.0,110.0
0,530,19,3385.0,4.0,1.0,220.0
1,1091,18,2150.0,3.0,2.0,85.0
1,513,16,3895.0,3.0,1.0,390.0
1,758,13,1035.0,2.0,2.0,55.0
1,861,13,600.0,3.0,2.0,72.0
1,1269,16,1200.0,3.0,3.0,75.0
1,522,13,1155.0,2.0,1.0,69.18
2,164,26,1200.0,6.0,2.0,235.0
1,422,0,755.0,1.0,0.0,30.12
0,990,13,960.0,2.0,2.0,35.0
1,511,0,450.0,1.0,1.0,20.0
1,569,21,4000.0,5.0,1.5843757375501535,680.0
1,972,16,1571.0,3.0,3.0,53.12
1,1039,16,1691.0,3.0,2.0,119.0
1,658,16,1489.0,2.0,1.0,70.0
0,690,13,800.0,2.0,1.0,32.0
0,589,16,980.0,2.0,2.0,60.0
1,216,13,1215.0,2.0,1.0,65.0
1,419,13,911.0,2.0,1.0,26.5
1,236,16,1535.0,3.0,1.5843757375501535,90.0
2,60,22,1200.0,5.0,1.5843757375501535,205.0
1,948,16,1500.0,2.0,1.0,70.0
0,277,13,1588.0,2.0,3.0,58.0
2,534,19,675.0,4.0,2.0,68.0
0,665,13,957.0,2.0,2.0,56.0
0,419,13,1200.0,2.0,1.0,34.65
1,663,16,1495.0,2.0,2.0,52.33
0,268,13,845.0,2.0,0.0,34.0
0,907,18,3000.0,4.0,2.0,350.0
1,1039,16,2206.0,4.0,1.0,180.0
1,670,13,1181.0,2.0,1.0,61.0
1,1039,13,1309.0,2.0,3.0,69.5
0,533,17,1400.0,3.0,3.0,63.0
2,158,22,1650.0,5.0,1.0,450.0
1,664,16,1622.0,3.0,1.5843757375501535,95.0
1,292,13,1225.0,2.0,2.0,48.0
1,585,16,1719.0,3.0,3.0,95.0
1,86,13,995.0,2.0,1.0,40.8
1,773,13,1120.0,2.0,2.0,53.0
1,236,13,1047.0,2.0,1.0,75.0
1,365,16,1466.0,3.0,3.0,59.96
1,1039,16,1691.0,3.0,2.0,100.0
1,304,13,876.0,2.0,2.0,28.47
1,292,16,1659.0,3.0,1.0,135.0
1,1252,13,1270.0,2.0,1.0,105.0
1,74,16,1269.0,2.0,3.0,50.75
1,653,13,1200.0,3.0,2.0,80.0
1,278,13,1153.0,2.0,2.0,56.5
1,1252,13,1315.0,2.0,2.0,69.5
2,514,19,2485.0,4.0,2.0,198.0
1,1168,16,1354.0,3.0,1.0,85.86
2,1252,19,1344.0,3.0,1.0,130.0
1,1261,13,1180.0,2.0,1.0,55.0
1,589,13,1313.0,2.0,2.0,68.0
1,879,13,1100.0,2.0,2.0,50.0
2,848,19,600.0,4.0,1.0,78.0
0,225,17,1200.0,3.0,0.0,190.0
2,1102,24,625.0,3.0,3.0,78.0
1,1236,13,890.0,2.0,3.0,37.0
1,1252,13,1173.0,2.0,1.0,78.2
1,1000,13,1190.0,2.0,1.0,55.0
0,474,13,1250.0,2.0,0.0,75.0
1,530,16,1644.0,3.0,3.0,80.51
2,1262,17,1740.0,3.0,2.0,150.0
1,584,16,1710.0,3.0,2.0,110.0
2,62,19,1000.0,4.0,2.0,130.0
1,513,16,1662.0,3.0,2.0,155.0
1,1233,13,1162.0,2.0,1.0,48.0
1,1252,13,1362.0,2.0,3.0,85.0
1,246,0,540.0,1.0,1.0,22.5
1,1148,16,1533.0,3.0,0.0,75.885
2,812,22,900.0,4.0,1.0,62.0
